"height","browse.probability"
"1",0,0.728021978021978
"2",96.3350785340314,0.821428571428572
"3",152.460732984293,0.468406593406593
"4",194.764397905759,0.258241758241758
"5",274.34554973822,0.0865384615384616
"6",397.905759162304,0
